id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
sup-pyure-s-gribami-19435.html;Суп-пюре с грибами;Готовая еда;;;;;;218.0;vkusvill;;Состав                                                                                                                                                       грибы шампиньоны свежие, сливки массовая доля жира 22 %, картофель свежий, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное, мука пшеничная хлебопекарная высшего сорта, масло сладко-сливочное несолёное массовая доля жира 82,5 %, чеснок свежий;https://vkusvill.ru/goods/sup-pyure-s-gribami-19435.html;
borshch-ukrainskiy-18361.html;"Борщ ""Украинский""";Готовая еда;;;;;;218.0;vkusvill;;Состав                                                                                                                                                       бульон куриный фильтрованный, свёкла столовая свежая, картофель свежий, капуста белокочанная свежая, томатная паста массовая доля сухих веществ 25 %, лук репчатый свежий, морковь столовая свежая, филе куриной грудки, масло подсолнечное рафинированное дезодорированное, сахар, зелень петрушки свежая, чеснок, уксус столовый 9 %, соль пищевая, перец чёрный молотый;https://vkusvill.ru/goods/borshch-ukrainskiy-18361.html;
belyashi-s-myasom-320-g-72682.html;Беляши с мясом, 320 г;Готовая еда;;;;;;414.0;vkusvill;;Состав                                                                                                                                                       тесто (мука пшеничная хлебопекарная высшего сорта, молоко питьевое ультрапастеризованное м;https://vkusvill.ru/goods/belyashi-s-myasom-320-g-72682.html;
salat-krabovyy-64073.html;"Салат ""Крабовый""";Готовая еда;;;;;;258.0;vkusvill;;— самый что ни на есть домашний: крабовые палочки, рис, варёные яйца, консервированная кукуруза и свежие огурцы;https://vkusvill.ru/goods/salat-krabovyy-64073.html;
bliny-pshenichnye-19345.html;Блины пшеничные;Готовая еда;;;;;;188.0;vkusvill;;Состав                                                                                                                                                       ГУРМАН ООО: вода питьевая, молоко питьевое м;https://vkusvill.ru/goods/bliny-pshenichnye-19345.html;
lodochka-sloenaya-s-zhyulenom-kafe-113781.html;Лодочка слоеная с жюльеном, кафе;Готовая еда;;;;;;150.0;vkusvill;;Состав                                                                                                                                                       тесто (мука пшеничная хлебопекарная высшего сорта, яйцо куриное пищевое, сахар, масло сливочное м;https://vkusvill.ru/goods/lodochka-sloenaya-s-zhyulenom-kafe-113781.html;
bliny-ovsyanye-6-sht-59996.html;Блины овсяные, 6 шт;Готовая еда;;;;;;268.0;vkusvill;;Состав                                                                                                                                                       Молоко питьевое ультрапастеризованное м;https://vkusvill.ru/goods/bliny-ovsyanye-6-sht-59996.html;
bliny-s-yablokom-210-g-16942.html;Блины с яблоком, 210 г;Готовая еда;;;;;;208.0;vkusvill;;Состав                                                                                                                                                       СМИК ООО: блинчики (вода питьевая, мука пшеничная в/с, продукт яичный (меланж), масло подсолнечное рафинированное дезодорированное, сахар, молоко сухое, сыворотка молочная сухая, соль поваренная пищевая), яблоко свежее, сахар, масло подсолнечное рафинированное дезодорированное, корица;https://vkusvill.ru/goods/bliny-s-yablokom-210-g-16942.html;
sup-rassolnik-s-kuritsey-1-kg-60658.html;"Суп ""Рассольник"" с курицей, 1 кг";Готовая еда;;;;;;458.0;vkusvill;;Состав                                                                                                                                                       вода питьевая, бульон куриный процеженный (вода питьевая, субпродукты куриные( шеи, ноги), морковь столовая свежая, лук репчатый свежий, петрушка свежая (зелень), укроп свежий (зелень), лавровый лист),пассеровка  овощная (огурцы  соленые (огурцы свежие, вода питьевая, соль пищевая, чеснок свежий, перец острый стручковый, укроп свежий, регулятор кислотности-лимонная кислота), лук репчатый свежий, морковь столовая свежая, корень сельдерея свежий, перец сладкий свежий, масло подсолнечное рафинированное дезодорированное), картофель свежий, рассол от огурцов соленых (вода питьевая, соль пищевая, чеснок свежий, перец острый стручковый, укроп свежий, регулятор кислотности-лимонная кислота), филе куриной грудки отварное, крупа ячменная перловая отварная (вода питьевая, крупа ячменная перловая, соль пищевая), томатная паста массовая доля сухих веществ 36-38 % пассерованная (вода питьевая, томатная паста, масло подсолнечное рафинированное дезодорированное), перец сладкий быстрозамороженный, приправа овощная универсальная (соль пищевая, сахар, экстракт дрожжей, лук репчатый молотый, морковь столовая сушеная, пастернак корень сушеный, петрушка сушеная, куркума молотая, чеснок сушеный, перец черный молотый), соль пищевая, лавровый лист, перец черный молотый, сахар;https://vkusvill.ru/goods/sup-rassolnik-s-kuritsey-1-kg-60658.html;
sendvich-roll-tsezar-20542.html;"Сэндвич ролл ""Цезарь""";Готовая еда;;;;;;228.0;vkusvill;;"е продукты-аллергены!                             Сэндвич ролл ""Цезарь""                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Без лука                                                                                                                                                                                                                                                 4";https://vkusvill.ru/goods/sendvich-roll-tsezar-20542.html;
